out_Qdhw,out_QradD,out_QradN,solar
95.32122222,6665.424338,0,1.00E-08
95.32122222,6152.16582,0,1.00E-08
160.3636667,7573.243151,0,28.88964462
95.32122222,7951.269404,0,329.5763245
127.8424444,4743.308,0,617.0718384
127.8424444,3482.829426,0,656.6152344
322.9697778,4976.677812,0,580.7436523
615.6607778,6863.108449,0,669.5801392
0,5696.811035,0,599.1378174
190.2194315,2097.934468,0,315.5468445
225.4061111,5245.535943,0,18.43790245
257.9273333,14150.34666,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,5343.885427,0,1.00E-08
0,17549.09248,0,1.00E-08
0,17606.38007,0,1.00E-08
0,17637.48953,0,1.00E-08
700.5193798,4562.115747,0,1.00E-08
420.5334444,7484.942869,0,1.00E-08
485.5758889,7401.580034,0,1.00E-08
257.9273333,7754.496711,0,1.00E-08
485.5758889,6774.893138,0,19.26325989
290.4485556,7093.260902,0,390.157196
160.3636667,5867.005087,0,493.2677002
550.6183333,4355.406801,0,622.6983643
225.4061111,4056.197196,0,691.0085449
2014.073333,6691.708524,0,455.8765869
127.8424444,5574.967045,0,304.5877075
485.5758889,7409.801395,0,193.813385
908.3517778,6551.691832,0,43.31203461
290.4485556,10650.23983,0,1.00E-08
290.4485556,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,312.7936401,0,1.00E-08
0,18092.99048,0,1.00E-08
0,18151.62869,0,1.00E-08
0,1531.916533,0,1.00E-08
0,5945.140933,0,1.00E-08
0,4849.975859,0,1.00E-08
0,5278.588738,0,1.00E-08
0,5300.334532,0,1.00E-08
0,5037.178384,0,1.00E-08
0,5746.430662,0,1.00E-08
0,6473.499005,0,7.52396059
0,4946.061577,0,52.7680397
1020.642159,5218.090488,0,291.6549377
192.8848889,4749.44232,0,89.40622711
160.3636667,5517.599698,0,269.465332
355.491,5580.82641,0,127.384346
192.8848889,5557.548183,0,104.4019318
95.32122222,4695.483306,0,112.6924667
160.3636667,7932.86605,0,5.299896717
6176.789778,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,5912.496524,0,1.00E-08
0,21184.42057,0,1.00E-08
495.8582309,14301.68706,0,1.00E-08
0,4520.125736,0,1.00E-08
0,5830.591374,0,1.00E-08
0,5866.987324,0,1.00E-08
0,5729.865217,0,1.00E-08
0,8898.97377,0,1.00E-08
0,8877.77062,0,1.00E-08
0,5582.813584,0,1.00E-08
0,6259.358706,0,12.16137028
0,5132.810943,0,56.02748108
771.9084532,5942.644899,0,75.6654892
95.32122222,5005.678656,0,114.2026443
257.9273333,4553.940543,0,90.71341705
485.5758889,5296.062242,0,67.2897644
322.9697778,5451.717731,0,91.28125763
127.8424444,6101.642081,0,67.28941345
95.32122222,12405.2878,0,18.26571655
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,8639.214967,0,1.00E-08
0,13787.35619,0,1.00E-08
0,13701.11001,0,1.00E-08
658.464342,13729.2781,0,1.00E-08
0,4297.373493,0,1.00E-08
0,7539.6724,0,1.00E-08
0,7835.430731,0,1.00E-08
0,7414.076888,0,1.00E-08
0,5977.994589,0,1.00E-08
0,6249.721904,0,1.00E-08
0,7585.278326,0,1.00E-08
0,8686.968753,0,19.2594471
0,8071.045741,0,105.9117126
804.4296755,7533.917783,0,86.80383301
453.0546667,6082.798613,0,179.2103424
192.8848889,3810.295713,0,329.9386292
453.0546667,2713.261166,0,125.2786407
388.0122222,3219.453591,0,148.0223694
355.491,3490.673673,0,108.6414719
615.6607778,10172.11699,0,7.33467865
95.32122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,7093.630446,0,1.00E-08
0,13803.63287,0,1.00E-08
0,13829.40241,0,1.00E-08
0,13845.86295,0,1.00E-08
0,5220.064046,0,1.00E-08
0,7446.447035,0,1.00E-08
0,6893.035001,0,1.00E-08
0,7661.245026,0,1.00E-08
0,7318.033902,0,1.00E-08
0,7055.31234,0,1.00E-08
0,7248.464558,0,1.00E-08
0,7276.144816,0,20.76422119
0,8274.068662,0,226.8058472
1077.005358,6225.512399,0,360.3285522
127.8424444,4648.383756,0,656.9142456
550.6183333,6941.769423,0,720.8735962
388.0122222,7847.638196,0,190.4643402
550.6183333,6669.923278,0,570.3880005
355.491,7252.251453,0,289.9655151
322.9697778,12635.05893,0,6.814153194
388.0122222,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,11193.04248,0,1.00E-08
0,13657.76274,0,1.00E-08
0,13665.68252,0,1.00E-08
658.464342,13665.98926,0,1.00E-08
0,5703.99858,0,1.00E-08
0,8107.762971,0,1.00E-08
0,7661.780862,0,1.00E-08
0,7634.350627,0,1.00E-08
0,7457.363527,0,1.00E-08
0,7669.711596,0,1.00E-08
0,7445.63205,0,1.00E-08
0,7457.360261,0,9.038216591
0,7476.214036,0,37.61980438
1064.599453,7985.799799,0,57.210495
550.6183333,6041.460757,0,71.73789215
127.8424444,6141.060413,0,65.20765686
290.4485556,5390.663203,0,51.72131348
4778.377222,3745.058788,0,45.38036728
680.7032222,5555.114454,0,26.59412575
290.4485556,10489.35896,0,5.678461075
127.8424444,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,13212.61722,0,1.00E-08
0,13424.35946,0,1.00E-08
0,13376.78636,0,1.00E-08
0,13346.82758,0,1.00E-08
718.3624207,13336.90229,0,1.00E-08
0,3237.44036,0,1.00E-08
157.6982093,13327.91035,0,1.00E-08
0,8857.894007,0,1.00E-08
287.7830982,8821.131814,0,1.00E-08
192.8848889,8927.673915,0,1.00E-08
95.32122222,9825.813373,0,1.00E-08
388.0122222,7622.638244,0,33.37574387
257.9273333,6469.845317,0,133.5507202
192.8848889,5539.936687,0,171.790863
225.4061111,4168.256083,0,588.8135376
518.0971111,4312.855973,0,384.9725952
0,3990.368646,0,235.9584045
0,7186.235539,0,378.1919861
479.8248105,6326.137309,0,243.6165161
322.9697778,7693.091808,0,26.37758636
322.9697778,12843.90313,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,1221.847907,0,1.00E-08
0,13636.25842,0,1.00E-08
0,13616.82151,0,1.00E-08
0,13600.21745,0,1.00E-08
0,13569.89096,0,1.00E-08
641.8235644,13545.45155,0,1.00E-08
127.8424444,8336.555273,0,1.00E-08
160.3636667,8886.201461,0,1.00E-08
518.0971111,7843.596601,0,1.00E-08
0,7644.997763,0,1.00E-08
222.7406537,7641.136639,0,31.28322029
127.8424444,7120.131578,0,204.3185272
453.0546667,2537.725732,0,228.321228
127.8424444,5515.105908,0,363.2273865
290.4485556,5302.673584,0,502.72052
485.5758889,5101.76457,0,331.6367798
778.2668889,4674.061823,0,297.3583374
322.9697778,6344.634155,0,165.9197693
127.8424444,7271.026826,0,6.766832829
290.4485556,8183.313209,0,1.00E-08
95.32122222,8604.367033,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,7063.803663,0,1.00E-08
0,13502.84907,0,1.00E-08
0,13501.14561,0,1.00E-08
598.1600613,13414.57769,0,1.00E-08
0,7513.938624,0,1.00E-08
0,8346.945895,0,1.00E-08
0,8451.857312,0,1.00E-08
0,8186.879963,0,1.00E-08
0,7978.427302,0,1.00E-08
0,8170.543073,0,1.00E-08
0,8033.533133,0,1.00E-08
0,8221.888672,0,31.08957291
0,7539.250567,0,88.23282623
934.5145644,8269.613113,0,259.8249207
485.5758889,7032.661339,0,120.0484009
5298.716778,6966.156193,0,301.9952698
257.9273333,6792.525411,0,503.7948914
127.8424444,6924.136381,0,124.5623398
322.9697778,8118.863808,0,254.059494
127.8424444,8225.644237,0,11.54620361
127.8424444,7629.342692,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,590.9301988,0,1.00E-08
0,13518.47945,0,1.00E-08
0,13515.31454,0,1.00E-08
13208.40843,13208.40843,0,1.00E-08
13892.49106,13892.49106,0,1.00E-08
5544.819981,5544.819981,0,1.00E-08
9603.338965,9603.338965,0,1.00E-08
10184.30243,10184.30243,0,1.00E-08
9372.368551,9372.368551,0,1.00E-08
9124.203053,9124.203053,0,1.00E-08
9146.120832,9146.120832,0,1.00E-08
9148.277285,9148.277285,0,1.00E-08
8885.536777,8885.536777,0,22.7138443
7347.866196,7347.866196,0,132.3466644
6736.616786,6736.616786,0,104.7228775
7616.943968,7616.943968,0,90.87983704
7581.169922,7581.169922,0,181.0719757
6929.275605,6929.275605,0,202.8439484
6252.47501,6252.47501,0,168.5087891
8171.865952,8171.865952,0,119.6483841
6993.06576,6993.06576,0,5.962384224
10446.31418,10446.31418,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
842.9715118,842.9715118,0,1.00E-08
13857.45759,13857.45759,0,1.00E-08
13861.665,13861.665,0,1.00E-08
13829.55156,13829.55156,0,1.00E-08
13806.67262,13806.67262,0,1.00E-08
6822.168836,6822.168836,0,1.00E-08
8336.067067,8336.067067,0,1.00E-08
8310.540762,8310.540762,0,1.00E-08
8313.730754,8313.730754,0,1.00E-08
8626.960332,8626.960332,0,1.00E-08
8807.308673,8807.308673,0,1.00E-08
8418.586871,8418.586871,0,1.00E-08
7600.529889,7600.529889,0,79.21244812
6721.159188,6721.159188,0,431.3363647
5064.701514,5064.701514,0,196.6542969
5648.703371,5648.703371,0,353.4439392
6132.647629,6132.647629,0,464.6302795
4179.209988,4179.209988,0,204.1972809
3183.737636,3183.737636,0,295.5500183
6194.044023,6194.044023,0,245.7233124
4073.996221,4073.996221,0,13.01313972
8294.561476,8294.561476,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
2696.110398,2696.110398,0,1.00E-08
13746.60685,13746.60685,0,1.00E-08
13714.68627,13714.68627,0,1.00E-08
13695.22206,13695.22206,0,1.00E-08
13677.12721,13677.12721,0,1.00E-08
6642.363139,6642.363139,0,1.00E-08
8949.94054,8949.94054,0,1.00E-08
7656.573021,7656.573021,0,1.00E-08
7628.099649,7628.099649,0,1.00E-08
7628.602298,7628.602298,0,1.00E-08
7982.277638,7982.277638,0,1.00E-08
8204.02933,8204.02933,0,0.236602545
8286.346927,8286.346927,0,24.89058685
7850.46029,7850.46029,0,85.72853851
7649.416235,7649.416235,0,93.79756927
7831.896871,7831.896871,0,108.769783
8518.886217,8518.886217,0,211.4668274
6946.647363,6946.647363,0,66.43799591
7456.533815,7456.533815,0,133.8430481
6636.817437,6636.817437,0,76.32891083
13634.67816,13634.67816,0,21.81475449
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
9186.555215,9186.555215,0,1.00E-08
14191.63377,14191.63377,0,1.00E-08
14207.89059,14207.89059,0,1.00E-08
14211.49336,14211.49336,0,1.00E-08
5242.477315,5242.477315,0,1.00E-08
7585.560938,7585.560938,0,1.00E-08
7105.344458,7105.344458,0,1.00E-08
7537.515659,7537.515659,0,1.00E-08
7285.351356,7285.351356,0,1.00E-08
7252.983812,7252.983812,0,1.00E-08
6731.565608,6731.565608,0,0.09464103
6809.379759,6809.379759,0,9.842665672
6665.48348,6665.48348,0,33.45560074
7261.623996,7261.623996,0,49.02404785
5261.026623,5261.026623,0,29.81192017
5424.699909,5424.699909,0,251.0055847
5213.236868,5213.236868,0,391.1455688
4796.040401,4796.040401,0,314.5957031
4518.228004,4518.228004,0,141.8294983
13711.68469,13711.68469,0,14.48007584
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
8501.388176,8501.388176,0,1.00E-08
14529.61812,14529.61812,0,1.00E-08
14516.97853,14516.97853,0,1.00E-08
14509.11531,14509.11531,0,1.00E-08
0,0,0,1.00E-08
13073.40972,13073.40972,0,1.00E-08
5079.794487,5079.794487,0,1.00E-08
6833.411264,6833.411264,0,1.00E-08
5750.252347,5750.252347,0,1.00E-08
8853.696218,8853.696218,0,0.28392306
7813.83944,7813.83944,0,8.233768463
5582.155994,5582.155994,0,21.34154892
6838.506682,6838.506682,0,26.7360878
6037.237948,6037.237948,0,35.44306183
4402.733219,4402.733219,0,35.67966461
6963.007749,6963.007749,0,37.90372849
4921.591014,4921.591014,0,27.11465073
6054.790674,6054.790674,0,16.70413971
6020.606816,6020.606816,0,9.558742523
12773.06269,12773.06269,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
3828.983838,3828.983838,0,1.00E-08
14443.12079,14443.12079,0,1.00E-08
14405.20106,14405.20106,0,1.00E-08
14363.61684,14363.61684,0,1.00E-08
14269.47809,14269.47809,0,1.00E-08
8212.331311,8212.331311,0,1.00E-08
6431.374852,6431.374852,0,1.00E-08
6842.358914,6842.358914,0,1.00E-08
7320.160748,7320.160748,0,0.757128119
4926.104892,4926.104892,0,12.11404991
8608.385551,8608.385551,0,33.21899796
5061.143284,5061.143284,0,41.6893692
4108.194218,4108.194218,0,43.96075058
4628.148835,4628.148835,0,49.87581635
5402.470852,5402.470852,0,49.40261078
6296.76933,6296.76933,0,42.77774048
4608.15746,4608.15746,0,27.87177849
2291.713407,2291.713407,0,9.653383255
6656.670231,6656.670231,0,1.00E-08
8223.857994,8223.857994,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
6098.091207,6098.091207,0,1.00E-08
14080.47347,14080.47347,0,1.00E-08
13960.09024,13960.09024,0,1.00E-08
13878.37314,13878.37314,0,1.00E-08
5898.696837,5898.696837,0,1.00E-08
8905.977684,8905.977684,0,1.00E-08
8219.469889,8219.469889,0,1.00E-08
8104.585433,8104.585433,0,1.00E-08
7746.771321,7746.771321,0,1.00E-08
8487.016374,8487.016374,0,1.00E-08
7613.300273,7613.300273,0,0.993730664
2703.608369,2703.608369,0,12.96581936
1236.469652,1236.469652,0,33.3609581
3522.541996,3522.541996,0,42.82505798
2086.373052,2086.373052,0,51.62667465
2818.519201,2818.519201,0,54.37126541
1843.030449,1843.030449,0,45.85357285
1146.038898,1146.038898,0,37.52516174
3413.471404,3413.471404,0,28.62890816
7745.855731,7745.855731,0,10.55247307
0,0,0,0.047320519
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
12421.05451,12421.05451,0,1.00E-08
14067.88596,14067.88596,0,1.00E-08
0,14683.96184,0,1.00E-08
658.464342,13038.46992,0,1.00E-08
0,6666.733851,0,1.00E-08
0,8346.809221,0,1.00E-08
0,7853.255892,0,1.00E-08
0,7618.310932,0,1.00E-08
0,6236.207381,0,1.00E-08
0,6829.423668,0,1.00E-08
0,7932.899258,0,13.96768761
0,7442.389366,0,62.10140228
0,5843.563429,0,366.6408691
804.4296755,5174.239651,0,649.7883301
290.4485556,3920.409398,0,753.4811401
322.9697778,3401.188253,0,739.9324951
290.4485556,4170.443189,0,658.4439087
95.32122222,3724.476168,0,543.2731934
355.491,5219.134228,0,233.6178589
1591.297444,10014.32361,0,105.6718826
290.4485556,0,0,0.757128119
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,4497.292296,0,1.00E-08
0,13646.25224,0,1.00E-08
0,13618.35016,0,1.00E-08
0,13592.77799,0,1.00E-08
0,4938.580964,0,1.00E-08
0,8787.274785,0,1.00E-08
0,7989.503331,0,1.00E-08
0,9097.184134,0,1.00E-08
0,8766.464866,0,1.00E-08
0,8314.769689,0,1.00E-08
0,7506.974473,0,3.170474052
0,6282.036454,0,56.43706894
0,3999.20986,0,155.118576
1727.429803,3729.033337,0,98.19005585
322.9697778,2863.174696,0,181.4683533
453.0546667,3497.365423,0,164.8485107
518.0971111,3077.741362,0,129.1985321
583.1395556,4003.816784,0,88.63130951
388.0122222,5077.08942,0,69.89238739
518.0971111,3131.305598,0,22.66652298
0,5971.717325,0,0.37856406
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3352.832616,0,1.00E-08
0,12995.07421,0,1.00E-08
0,12936.66063,0,1.00E-08
0,12889.23731,0,1.00E-08
0,12841.81398,0,1.00E-08
0,7074.309344,0,1.00E-08
0,8769.304557,0,1.00E-08
0,8569.496829,0,1.00E-08
0,8642.62663,0,1.00E-08
0,8597.58786,0,1.00E-08
0,8456.065133,0,1.00E-08
0,8715.471592,0,14.27207184
0,7884.025291,0,205.3589783
0,4179.810035,0,318.5256958
1523.243569,3770.160721,0,471.4339905
127.8424444,5693.81324,0,423.7584534
160.3636667,6201.7498,0,87.92150116
550.6183333,7015.163127,0,102.2533112
192.8848889,6443.665206,0,158.2139587
5136.110667,5839.962511,0,67.99513245
127.8424444,6940.006711,0,16.65681839
0,6866.581275,0,2.318704844
0,0,0,1.00E-08
0,0,0,1.00E-08
0,5526.216853,0,1.00E-08
0,12894.62344,0,1.00E-08
0,12900.32976,0,1.00E-08
0,12903.01695,0,1.00E-08
718.3624207,12845.96913,0,1.00E-08
0,6887.384241,0,1.00E-08
0,8845.112905,0,1.00E-08
0,8926.443054,0,1.00E-08
0,8988.596541,0,1.00E-08
0,8894.507106,0,1.00E-08
0,8443.258545,0,1.00E-08
0,8754.048678,0,9.966627121
0,7235.827042,0,98.8976059
0,6070.491962,0,25.07987022
641.8235644,7396.180862,0,56.68996811
160.3636667,7479.852601,0,229.7828369
160.3636667,6954.028369,0,97.14900208
160.3636667,6741.752117,0,166.7221222
5298.716778,7201.242605,0,475.3997803
290.4485556,7868.908655,0,452.4037476
518.0971111,7934.42346,0,75.42160034
257.9273333,7909.172148,0,5.867743015
0,0,0,1.00E-08
0,0,0,1.00E-08
0,5311.516534,0,1.00E-08
0,12801.9837,0,1.00E-08
0,12753.66404,0,1.00E-08
0,12734.94598,0,1.00E-08
0,12687.52175,0,1.00E-08
880.9685318,12631.36302,0,1.00E-08
0,5935.44183,0,1.00E-08
352.8255426,12581.93176,0,1.00E-08
4388.122556,7586.693772,0,1.00E-08
355.491,10221.6314,0,1.00E-08
322.9697778,10201.17606,0,1.00E-08
355.491,9920.955449,0,4.732050896
713.2244444,8068.195113,0,24.65398407
95.32122222,6899.792208,0,48.0303154
257.9273333,5589.230182,0,73.06286621
388.0122222,8300.690119,0,84.13586426
550.6183333,8429.922115,0,104.5783234
290.4485556,7804.934673,0,94.07317352
322.9697778,6693.718098,0,67.95224762
160.3636667,9066.266452,0,65.39694214
290.4485556,7023.503472,0,22.24063873
290.4485556,12987.33645,0,1.135692239
95.32122222,1563.902524,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,8309.794519,0,1.00E-08
0,12966.08857,0,1.00E-08
0,12923.40377,0,1.00E-08
0,12926.42652,0,1.00E-08
0,12939.26552,0,1.00E-08
582.7297,12945.01254,0,1.00E-08
290.4485556,8499.047045,0,1.00E-08
127.8424444,7621.864762,0,1.00E-08
160.3636667,8433.535501,0,1.00E-08
322.9697778,9904.521341,0,7.914139748
127.8424444,8225.914209,0,163.5324554
257.9273333,7770.537346,0,366.1261902
550.6183333,6739.027148,0,544.5275269
0,7430.838759,0,395.9111328
385.3467648,7955.445154,0,632.7220459
192.8848889,8126.362091,0,498.1365051
257.9273333,7631.287398,0,382.207428
290.4485556,7434.371101,0,164.7314301
192.8848889,7649.839953,0,101.9949875
95.32122222,8707.358697,0,16.8560009
0,6806.328243,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,8164.62713,0,1.00E-08
0,13115.63142,0,1.00E-08
0,13128.48126,0,1.00E-08
658.464342,13135.19607,0,1.00E-08
0,6306.549538,0,1.00E-08
0,8285.803429,0,1.00E-08
0,7928.840057,0,1.00E-08
0,8020.127047,0,1.00E-08
0,7810.106665,0,1.00E-08
0,7939.683405,0,1.00E-08
0,7937.256692,0,1.277653694
0,8697.24906,0,40.54522705
0,8308.315121,0,169.8739777
739.387231,7644.080262,0,210.6451263
453.0546667,7478.446828,0,104.9415131
290.4485556,6663.275466,0,362.5509338
225.4061111,6823.880476,0,227.1066132
192.8848889,8643.384576,0,193.1236725
355.491,6430.337115,0,150.6542969
225.4061111,12595.8439,0,28.53426552
290.4485556,2659.468487,0,2.791909933
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,13236.72587,0,1.00E-08
0,13228.5413,0,1.00E-08
0,11862.83915,0,1.00E-08
0,14955.08286,0,1.00E-08
0,5362.899107,0,1.00E-08
0,8123.472161,0,1.00E-08
0,7561.825198,0,1.00E-08
0,7748.721732,0,1.00E-08
0,7553.122865,0,1.00E-08
0,7929.331753,0,1.00E-08
0,7775.090729,0,6.435589314
0,7746.229619,0,39.74922562
0,6707.152638,0,103.0412979
1109.526581,5064.75574,0,122.9322205
420.5334444,5192.079119,0,104.4836807
95.32122222,4836.557003,0,289.4189453
940.873,5492.229017,0,454.5714111
388.0122222,6032.167645,0,508.9822693
355.491,7400.305649,0,188.9632721
95.32122222,10133.27242,0,24.08613777
322.9697778,0,0,0.946410179
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,4345.045057,0,1.00E-08
0,15204.15407,0,1.00E-08
0,15190.76337,0,1.00E-08
463.3370087,15182.95758,0,1.00E-08
0,4632.531302,0,1.00E-08
0,8663.10062,0,1.00E-08
0,7878.429562,0,1.00E-08
0,7922.146162,0,1.00E-08
0,8401.016691,0,1.00E-08
0,8120.442973,0,1.00E-08
0,7701.242554,0,2.744589567
0,8954.794632,0,26.7360878
0,8034.856228,0,131.5082855
934.5145644,8479.667349,0,422.9797974
355.491,7285.897962,0,462.0108643
518.0971111,7714.952136,0,200.2986298
322.9697778,7426.043995,0,440.344696
355.491,7520.870448,0,427.8505249
485.5758889,7956.203818,0,103.042038
1656.339889,12934.36312,0,44.08390427
355.491,0,0,8.517691612
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,11384.89134,0,1.00E-08
0,14835.11008,0,1.00E-08
0,14829.20849,0,1.00E-08
658.464342,14821.72041,0,1.00E-08
0,5972.948242,0,1.00E-08
0,7754.854139,0,1.00E-08
0,7786.01048,0,1.00E-08
0,7796.73281,0,1.00E-08
0,7785.394508,0,1.00E-08
0,7787.947626,0,1.00E-08
0,7581.578011,0,7.287358284
0,7592.814861,0,6.86147356
0,8036.67799,0,49.40261078
869.4721199,7982.896328,0,28.43962479
485.5758889,8707.066975,0,48.0303154
290.4485556,5505.124275,0,120.5448227
290.4485556,7651.641898,0,935.5765991
160.3636667,6816.823732,0,283.3009644
322.9697778,5789.793209,0,97.99286652
518.0971111,11719.0271,0,233.6409302
355.491,0,0,9.002907753
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,7946.721987,0,1.00E-08
0,15070.9234,0,1.00E-08
0,15043.39627,0,1.00E-08
495.8582309,15030.00455,0,1.00E-08
0,5190.699593,0,1.00E-08
0,7791.039771,0,1.00E-08
0,8156.88992,0,1.00E-08
0,7648.679308,0,1.00E-08
0,7599.058488,0,1.00E-08
0,7734.044754,0,1.00E-08
0,7698.936688,0,17.30596924
0,7364.609278,0,84.75206757
0,7193.524825,0,397.9798889
674.3447866,6342.51135,0,66.43799591
322.9697778,6297.311984,0,617.612915
615.6607778,5344.537693,0,514.0197754
778.2668889,6264.409977,0,507.7253418
127.8424444,5679.412195,0,127.7918854
290.4485556,7658.041824,0,26.12092018
290.4485556,12734.70984,0,10.07926846
290.4485556,0,0,2.034781933
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,11680.48178,0,1.00E-08
0,15122.53192,0,1.00E-08
0,15104.29491,0,1.00E-08
523.2350873,15076.94962,0,1.00E-08
0,22.66234146,0,1.00E-08
0,15043.34723,0,1.00E-08
317.2186994,6545.00022,0,1.00E-08
355.491,7351.3857,0,1.00E-08
95.32122222,6498.218894,0,1.00E-08
127.8424444,10479.69603,0,12.11404991
355.491,5943.711709,0,145.2597198
388.0122222,7158.704481,0,172.1770782
290.4485556,7352.262727,0,584.4091797
648.182,4820.249768,0,849.1958008
160.3636667,7028.869391,0,80.76157379
355.491,4123.780333,0,560.2783203
225.4061111,6900.910293,0,429.0348206
127.8424444,4507.407797,0,439.5597839
485.5758889,5655.496243,0,289.2790833
95.32122222,13210.58811,0,22.98511887
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,3468.132242,0,1.00E-08
0,15068.79854,0,1.00E-08
0,15066.6175,0,1.00E-08
0,15044.14303,0,1.00E-08
804.4296755,15023.85574,0,1.00E-08
550.6183333,6004.141098,0,1.00E-08
388.0122222,8663.928703,0,1.00E-08
583.1395556,7716.662338,0,1.00E-08
355.491,7860.3168,0,31.29792213
355.491,6259.814457,0,221.5349121
453.0546667,3035.247219,0,135.1152344
290.4485556,3737.503164,0,295.8108521
583.1395556,3680.953015,0,735.0585327
160.3636667,4980.095885,0,484.9051208
257.9273333,5936.025991,0,989.9367676
388.0122222,4383.373565,0,106.7602692
0,6367.411339,0,133.8601685
645.5165426,6619.85808,0,224.613205
160.3636667,6721.113647,0,3.974922657
95.32122222,7019.81607,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,436.7966931,0,1.00E-08
0,15119.41614,0,1.00E-08
0,15013.68911,0,1.00E-08
793.2873946,14915.79749,0,1.00E-08
0,5456.432927,0,1.00E-08
0,9053.454886,0,1.00E-08
0,8557.115021,0,1.00E-08
0,7980.097037,0,1.00E-08
0,7699.089872,0,1.00E-08
0,8256.789929,0,1.00E-08
0,6682.634755,0,11.30960178
0,2254.451318,0,48.5981636
0,976.7907859,0,121.4528046
934.5145644,1801.05991,0,148.0392303
322.9697778,0,0,144.3166199
680.7032222,0,0,202.2879181
322.9697778,16.41438325,0,143.6881714
160.3636667,0,0,141.7346497
355.491,0,0,108.2605133
745.7456667,3387.058516,0,50.34902191
0,0,0,6.956114769
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,0,0,1.00E-08
0,4840.580964,0,1.00E-08
0,13573.58158,0,1.00E-08
555.7563095,18739.74902,0,1.00E-08
0,1735.233149,0,1.00E-08
0,6767.579877,0,1.00E-08
0,5671.475947,0,1.00E-08
0,6344.821707,0,1.00E-08
0,5825.106401,0,1.00E-08
0,5240.573266,0,1.00E-08
0,4202.171377,0,15.99433136
0,1465.846433,0,104.1915665
0,0,0,160.0351257
641.8235644,0,0,229.2425232
322.9697778,0,0,297.2268982
